code,h_0,h_1,h_2,h_3,h_4,h_5,h_6,h_7,h_8,h_9,l_0,l_1,l_2,l_3,l_4,l_5,l_6,l_7,l_8,l_9
6125,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,33849K,33849L,154040,248070,35610,357780,265520
210980,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,33850K,33850L,154040,248070,35610,357780,265520
68400,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,33851K,33851L,154040,248070,35610,357780,265520
395400,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,33852K,33852L,154040,248070,35610,357780,265520
36490,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,33853K,33853L,154040,248070,35610,357780,265520
302440,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,33854K,33854L,154040,248070,35610,357780,265520
326030,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,33855K,33855L,154040,248070,35610,357780,265520
361610,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,33856K,33856L,154040,248070,35610,357780,265520
03473K,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,33857K,33857L,154040,248070,35610,357780,265520
96770,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,33858K,33858L,154040,248070,35610,357780,265520
96775,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,33859K,33859L,154040,248070,35610,357780,265520
1510,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,33860K,33860L,154040,248070,35610,357780,265520
1515,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,33861K,33861L,154040,248070,35610,357780,265520
285130,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,33862K,33862L,154040,248070,35610,357780,265520
28513K,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,33863K,33863L,154040,248070,35610,357780,265520
17670,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,33864K,33864L,154040,248070,35610,357780,265520
660,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,33865K,33865L,154040,248070,35610,357780,265520
48550,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,33866K,33866L,154040,248070,35610,357780,265520
63440,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,33867K,33867L,154040,248070,35610,357780,265520
950180,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,33868K,33868L,154040,248070,35610,357780,265520
64960,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,33869K,33869L,154040,248070,35610,357780,265520
100840,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,33870K,33870L,154040,248070,35610,357780,265520
3570,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,33871K,33871L,154040,248070,35610,357780,265520
36530,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,33872K,33872L,154040,248070,35610,357780,265520
5610,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,33873K,33873L,154040,248070,35610,357780,265520
11810,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,33874K,33874L,154040,248070,35610,357780,265520
77970,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,33875K,33875L,154040,248070,35610,357780,265520
71970,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,33876K,33876L,154040,248070,35610,357780,265520
2820,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,33877K,33877L,154040,248070,35610,357780,265520
289080,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,33878K,33878L,154040,248070,35610,357780,265520
84870,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,33879K,33879L,154040,248070,35610,357780,265520
2710,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,33880K,33880L,154040,248070,35610,357780,265520
89230,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,33881K,33881L,154040,248070,35610,357780,265520
161570,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,33882K,33882L,154040,248070,35610,357780,265520
192410,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,33883K,33883L,154040,248070,35610,357780,265520
32540,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,33884K,33884L,154040,248070,35610,357780,265520
48770,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,33885K,33885L,154040,248070,35610,357780,265520
246690,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,33886K,33886L,154040,248070,35610,357780,265520
317240,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,33887K,33887L,154040,248070,35610,357780,265520
2900,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,33888K,33888L,154040,248070,35610,357780,265520
38340,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,33889K,33889L,154040,248070,35610,357780,265520
73570,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,33890K,33890L,154040,248070,35610,357780,265520
24070,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,33891K,33891L,154040,248070,35610,357780,265520
57030,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,33892K,33892L,154040,248070,35610,357780,265520
37270,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,33893K,33893L,154040,248070,35610,357780,265520
40300,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,33894K,33894L,154040,248070,35610,357780,265520
51390,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,33895K,33895L,154040,248070,35610,357780,265520
52220,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,33896K,33896L,154040,248070,35610,357780,265520
79940,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,33897K,33897L,154040,248070,35610,357780,265520
78890,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,33898K,33898L,154040,248070,35610,357780,265520
500,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,33899K,33899L,154040,248070,35610,357780,265520
36620,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,33900K,33900L,154040,248070,35610,357780,265520
860,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,33901K,33901L,154040,248070,35610,357780,265520
217730,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,33902K,33902L,154040,248070,35610,357780,265520
114190,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,33903K,33903L,154040,248070,35610,357780,265520
35250,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,33904K,33904L,154040,248070,35610,357780,265520
94480,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,33905K,33905L,154040,248070,35610,357780,265520
11420,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,33906K,33906L,154040,248070,35610,357780,265520
63080,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,33907K,33907L,154040,248070,35610,357780,265520
39240,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,33908K,33908L,154040,248070,35610,357780,265520
53950,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,33909K,33909L,154040,248070,35610,357780,265520
223310,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,33910K,33910L,154040,248070,35610,357780,265520
2100,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,33911K,33911L,154040,248070,35610,357780,265520
9450,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,33912K,33912L,154040,248070,35610,357780,265520
267290,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,33913K,33913L,154040,248070,35610,357780,265520
12320,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,33914K,33914L,154040,248070,35610,357780,265520
11040,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,33915K,33915L,154040,248070,35610,357780,265520
50,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,33916K,33916L,154040,248070,35610,357780,265520
214390,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,33917K,33917L,154040,248070,35610,357780,265520
12610,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,33918K,33918L,154040,248070,35610,357780,265520
9140,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,33919K,33919L,154040,248070,35610,357780,265520
24910,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,33920K,33920L,154040,248070,35610,357780,265520
13580,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,33921K,33921L,154040,248070,35610,357780,265520
12200,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,33922K,33922L,154040,248070,35610,357780,265520
12205,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,33923K,33923L,154040,248070,35610,357780,265520
2140,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,33924K,33924L,154040,248070,35610,357780,265520
198440,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,33925K,33925L,154040,248070,35610,357780,265520
49720,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,33926K,33926L,154040,248070,35610,357780,265520
10130,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,33927K,33927L,154040,248070,35610,357780,265520
2240,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,33928K,33928L,154040,248070,35610,357780,265520
14570,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,33929K,33929L,154040,248070,35610,357780,265520
348150,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,33930K,33930L,154040,248070,35610,357780,265520
98460,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,33931K,33931L,154040,248070,35610,357780,265520
35290,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,33932K,33932L,154040,248070,35610,357780,265520
38530,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,33933K,33933L,154040,248070,35610,357780,265520
900280,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,33934K,33934L,154040,248070,35610,357780,265520
215000,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,33935K,33935L,154040,248070,35610,357780,265520
121440,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,33936K,33936L,154040,248070,35610,357780,265520
183410,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,33937K,33937L,154040,248070,35610,357780,265520
76340,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,33938K,33938L,154040,248070,35610,357780,265520
9290,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,33939K,33939L,154040,248070,35610,357780,265520
14200,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,33940K,33940L,154040,248070,35610,357780,265520
17040,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,33941K,33941L,154040,248070,35610,357780,265520
17900,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,33942K,33942L,154040,248070,35610,357780,265520
37710,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,33943K,33943L,154040,248070,35610,357780,265520
26910,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,33944K,33944L,154040,248070,35610,357780,265520
90150,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,33945K,33945L,154040,248070,35610,357780,265520
355150,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,33946K,33946L,154040,248070,35610,357780,265520
331520,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,33947K,33947L,154040,248070,35610,357780,265520
30610,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,33948K,33948L,154040,248070,35610,357780,265520
339770,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,33949K,33949L,154040,248070,35610,357780,265520
53270,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,33950K,33950L,154040,248070,35610,357780,265520
7690,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,33951K,33951L,154040,248070,35610,357780,265520
5320,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,33952K,33952L,154040,248070,35610,357780,265520
1140,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,33953K,33953L,154040,248070,35610,357780,265520
66620,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,33954K,33954L,154040,248070,35610,357780,265520
43650,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,33955K,33955L,154040,248070,35610,357780,265520
6050,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,33956K,33956L,154040,248070,35610,357780,265520
60480,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,33957K,33957L,154040,248070,35610,357780,265520
78130,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,33958K,33958L,154040,248070,35610,357780,265520
307750,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,33959K,33959L,154040,248070,35610,357780,265520
2720,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,33960K,33960L,154040,248070,35610,357780,265520
243870,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,33961K,33961L,154040,248070,35610,357780,265520
204020,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,33962K,33962L,154040,248070,35610,357780,265520
83420,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,33963K,33963L,154040,248070,35610,357780,265520
186230,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,33964K,33964L,154040,248070,35610,357780,265520
